url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error,processing_notes
http://cityofmountlaketerrace.com,4254073999; 4256708260; 4257761161; 4257769173; 911,,,https://www.linkedin.com/company/18235017,,,,,"Discovered potential contact page: http://cityofmountlaketerrace.com/contact; Attempting to merge data from: http://cityofmountlaketerrace.com/contact; Source page http://cityofmountlaketerrace.com/contact had error: Fetch ClientError for http://cityofmountlaketerrace.com/contact: ClientResponseError - 404, message='Not Found', url='https://www.cityofmlt.com/contact'; Merge from http://cityofmountlaketerrace.com/contact complete."
http://globalonefinancialsolutions.com,,,,,,,,Fetch ClientError for http://globalonefinancialsolutions.com: ClientConnectorDNSError - Cannot connect to host globalonefinancialsolutions.com:80 ssl:default [getaddrinfo failed],
http://handymanexpressservice.net,,,,,,,,Fetch ClientError for http://handymanexpressservice.net: ClientConnectorDNSError - Cannot connect to host handymanexpressservice.net:80 ssl:default [getaddrinfo failed],
http://kufflet.com,0750557,https://www.facebook.com/kufflet,,,https://www.instagram.com/kufflet,,19 Buttonwood Lane East,,Discovered potential contact page: https://kufflet.com/contact; Attempting to merge data from: https://kufflet.com/contact; Merge from https://kufflet.com/contact complete.
http://msjudithsewins.com,,https://www.facebook.com/Fabuloushairandweavesalon,https://twitter.com/FabulousWeaves,https://www.linkedin.com/in/judithmarie,,,,,Discovered potential contact page: http://msjudithsewins.com/about-fabulous-hair-and-weave-salon.html; Attempting to merge data from: http://msjudithsewins.com/about-fabulous-hair-and-weave-salon.html; Merge from http://msjudithsewins.com/about-fabulous-hair-and-weave-salon.html complete.
http://actioncomedyfilms.com,,,,,,,,,Discovered potential contact page: http://actioncomedyfilms.com/aboutus.php; Attempting to merge data from: http://actioncomedyfilms.com/aboutus.php; Merge from http://actioncomedyfilms.com/aboutus.php complete.
http://balancedwellnessami.com,,https://www.facebook.com/BalancedWellnessAmi,,,https://www.instagram.com/balancedwellnessami,https://www.youtube.com/channel/UCxiibg-3KQPQPk892rs2YGQ,"(845) 532-4167 • 521 Main St, New Paltz, NY 12561",,"Discovered potential contact page: http://balancedwellnessami.com/contact; Attempting to merge data from: http://balancedwellnessami.com/contact; Source page http://balancedwellnessami.com/contact had error: Fetch ClientError for http://balancedwellnessami.com/contact: ClientResponseError - 404, message='Not Found', url='https://balancedwellnessami.com/contact'; Merge from http://balancedwellnessami.com/contact complete."
http://drcharlieharper.com,3108834472,https://www.facebook.com/drcharlieharper,,,,,"1800 N Sepulveda Blvd, Ste 202 Manhattan Beach , CA 90266",,Discovered potential contact page: http://drcharlieharper.com/about-us; Attempting to merge data from: http://drcharlieharper.com/about-us; Merge from http://drcharlieharper.com/about-us complete.
http://myparee.com,,,,,,,,Fetch ClientError for http://myparee.com: ClientConnectorDNSError - Cannot connect to host myparee.com:80 ssl:default [getaddrinfo failed],
http://toothfairycleaningservice.com,,,,,,,,Fetch ClientError for http://toothfairycleaningservice.com: ClientConnectorDNSError - Cannot connect to host toothfairycleaningservice.com:80 ssl:default [getaddrinfo failed],
http://amfaviation.com,,,,,,,,"Fetch ClientError for http://amfaviation.com: ClientConnectorCertificateError - Cannot connect to host amfaviation.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://cenladerm.com,3189333376,https://www.facebook.com/CenLaDerm,,,https://www.instagram.com/CenLaDerm,,,,Discovered potential contact page: https://cenladerm.com/contact-us; Attempting to merge data from: https://cenladerm.com/contact-us; Merge from https://cenladerm.com/contact-us complete.
http://central-texas-mobile-notary-notary-public.business.site,,,,,,,,"Fetch ClientError for http://central-texas-mobile-notary-notary-public.business.site: ClientResponseError - 404, message='Not Found', url='http://central-texas-mobile-notary-notary-public.business.site'",
http://cryptobroaden.com,,,,,,,,,Discovered potential contact page: https://cryptobroaden.com/contact-us; Attempting to merge data from: https://cryptobroaden.com/contact-us; Merge from https://cryptobroaden.com/contact-us complete.
http://european-deli.com,,,,,,,,,Discovered potential contact page: http://european-deli.com/contact; Attempting to merge data from: http://european-deli.com/contact; Merge from http://european-deli.com/contact complete.
http://redrhinomovers.com,,,,,,,,Fetch ClientError for http://redrhinomovers.com: ClientConnectorDNSError - Cannot connect to host redrhinomovers.com:80 ssl:default [getaddrinfo failed],
http://the-greenwich.com,,https://www.facebook.com/pages,https://www.twitter.com/thegreenwich,,,,2442 Gilbert Ave.,,"Discovered potential contact page: http://the-greenwich.com/contact; Attempting to merge data from: http://the-greenwich.com/contact; Source page http://the-greenwich.com/contact had error: Fetch ClientError for http://the-greenwich.com/contact: ClientResponseError - 429, message='Too Many Requests', url='https://www.the-greenwich.com/contact'; Merge from http://the-greenwich.com/contact complete."
http://thefeldenkraiscenter.com,7149298; +17149298893; 7149298893,,,https://www.linkedin.com/in/lori-malkoff-md-mph-6512261a7,,,"5731 Lodi Street,",,Discovered potential contact page: http://thefeldenkraiscenter.com/contact; Attempting to merge data from: http://thefeldenkraiscenter.com/contact; Merge from http://thefeldenkraiscenter.com/contact complete.
http://asuzus.com,,,,,,,,Fetch ClientError for http://asuzus.com: ClientConnectorDNSError - Cannot connect to host asuzus.com:80 ssl:default [getaddrinfo failed],
http://coltonfamilydental.com,20252026,,https://twitter.com/share,,,,"895 W Valley Blvd Ste C Colton , CA 92324",,Discovered potential contact page: http://coltonfamilydental.com/about-us; Attempting to merge data from: http://coltonfamilydental.com/about-us; Merge from http://coltonfamilydental.com/about-us complete.
http://esihealthcaresolutions.com,,,,,,,,,Discovered potential contact page: http://esihealthcaresolutions.com/contact-us; Attempting to merge data from: http://esihealthcaresolutions.com/contact-us; Merge from http://esihealthcaresolutions.com/contact-us complete.
http://jonfoxmusic.com,,,,,,,,Fetch ClientError for http://jonfoxmusic.com: ClientConnectorDNSError - Cannot connect to host jonfoxmusic.com:80 ssl:default [getaddrinfo failed],
http://campaigntostopgunviolence.org,,,,,,,"1424 L St. NW, Suite 2-1 | Washington, DC 20005 | (202) 408-0061 x1010 |",,"Discovered potential contact page: http://campaigntostopgunviolence.org/contact; Attempting to merge data from: http://campaigntostopgunviolence.org/contact; Source page http://campaigntostopgunviolence.org/contact had error: Fetch ClientError for http://campaigntostopgunviolence.org/contact: ClientResponseError - 404, message='Not Found', url='http://campaigntostopgunviolence.org/contact'; Merge from http://campaigntostopgunviolence.org/contact complete."
http://clarionstl.com,,,,,,,,"Fetch ClientError for http://clarionstl.com: ClientResponseError - 404, message='Not Found', url='http://clarionstl.com'",
http://earthrenovation.net,+13125209918,,,,,,"51 Highwood Ave; 51 Highwood Ave, Highwood, IL 60040",,Discovered potential contact page: https://earthrenovation.net/contact; Attempting to merge data from: https://earthrenovation.net/contact; Merge from https://earthrenovation.net/contact complete.
http://globaltrustbnk.com,,,,,,,,Fetch ClientError for http://globaltrustbnk.com: ClientConnectorDNSError - Cannot connect to host globaltrustbnk.com:80 ssl:default [getaddrinfo failed],
http://morenohillssda.org,9514854646,https://www.facebook.com/morenohillssdachurch,,,https://www.instagram.com/morenohillssda,,25873 Alessandro Blvd.,,"Discovered potential contact page: http://morenohillssda.org/contact; Attempting to merge data from: http://morenohillssda.org/contact; Source page http://morenohillssda.org/contact had error: Fetch ClientError for http://morenohillssda.org/contact: ClientResponseError - 404, message='Not Found', url='https://www.morenohillssda.org/contact'; Merge from http://morenohillssda.org/contact complete."
http://romanolawpllc.com,24893630,,,,,,"30300 Telegraph Rd Bingham Farms, MI 48025; 30300 Telegraph Rd",,"Discovered potential contact page: http://romanolawpllc.com/contact; Attempting to merge data from: http://romanolawpllc.com/contact; Source page http://romanolawpllc.com/contact had error: Fetch ClientError for http://romanolawpllc.com/contact: ClientResponseError - 429, message='Too Many Requests', url='https://www.romanolawpllc.com/contact'; Merge from http://romanolawpllc.com/contact complete."
http://beaconhillrealtygroup.com,,,,,,,,"Fetch ClientError for http://beaconhillrealtygroup.com: ClientResponseError - 404, message='Not Found', url='http://beaconhillrealtygroup.com'",
http://bodegaunclick.com,,,,,,,,Fetch ClientError for http://bodegaunclick.com: ClientConnectorDNSError - Cannot connect to host bodegaunclick.com:80 ssl:default [getaddrinfo failed],
http://designsbydjflorist.com,3047362550,https://www.facebook.com/CustomDesignsbyDJackson,,,,,,,Discovered potential contact page: http://designsbydjflorist.com/pages/contact; Attempting to merge data from: http://designsbydjflorist.com/pages/contact; Merge from http://designsbydjflorist.com/pages/contact complete.
http://hunterdecuir24.com,,,,,,,,Fetch ClientError for http://hunterdecuir24.com: ClientConnectorDNSError - Cannot connect to host hunterdecuir24.com:80 ssl:default [getaddrinfo failed],
http://mytomisushi.com,1310823,https://www.facebook.com/Tomi-sushi-535509370252851,,,https://www.instagram.com/mytomisushi,,"12740 Culver Blvd,",,Discovered potential contact page: http://mytomisushi.com/contact; Attempting to merge data from: http://mytomisushi.com/contact; Merge from http://mytomisushi.com/contact complete.
http://therealbcmg.com,,https://www.facebook.com/therealbcmg,https://twitter.com/The_RealBCMG,,https://www.instagram.com/therealbcmg,https://www.youtube.com/channel/UCKFQbuExkqsX1nnhMIgB2_w,,,"Discovered potential contact page: http://therealbcmg.com/contact; Attempting to merge data from: http://therealbcmg.com/contact; Source page http://therealbcmg.com/contact had error: Fetch ClientError for http://therealbcmg.com/contact: ClientResponseError - 429, message='Too Many Requests', url='https://www.therealbcmg.com/contact'; Merge from http://therealbcmg.com/contact complete."
http://tvwelove.com,,,,,,,,Fetch ClientError for http://tvwelove.com: ClientConnectorDNSError - Cannot connect to host tvwelove.com:80 ssl:default [getaddrinfo failed],
http://earthagent.org,,,,,,,,,Discovered potential contact page: http://earthagent.org/contact; Attempting to merge data from: http://earthagent.org/contact; Merge from http://earthagent.org/contact complete.
http://epocheducation.com,,,,,,,,"Fetch ClientError for http://epocheducation.com: ClientConnectorCertificateError - Cannot connect to host epocheducation.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://familyintimacy.com,,,,,,,,,Discovered potential contact page: http://familyintimacy.com/contact-us; Attempting to merge data from: http://familyintimacy.com/contact-us; Merge from http://familyintimacy.com/contact-us complete.
http://mompopshop.com,,https://www.facebook.com/momandpopshoptruck,,,https://www.instagram.com/p; https://www.instagram.com/momandpopshoptruck,https://www.youtube.com/channel/UC6kKFe4vtRx6lteGEd-c5QA,,,Discovered potential contact page: http://mompopshop.com/contact; Attempting to merge data from: http://mompopshop.com/contact; Merge from http://mompopshop.com/contact complete.
http://alibaba-kebab.com,,https://www.facebook.com/AlibabaKebab716,https://twitter.com/alibabakebab716,,https://www.instagram.com/alibabakebabbuffalo,,"827 Military St., Kenmore; 900 William St., Buffalo; 1100 Southwestern Blvd., West Seneca; Kattu’s place, Alibaba Kebab, 900 William St., has become an East Side sleeper hit for its Indian values, with fresh bread, kebabs, curries, and irresistible tandoori chicken wings.",,Discovered potential contact page: https://alibaba-kebab.com/404-2; Attempting to merge data from: https://alibaba-kebab.com/404-2; Merge from https://alibaba-kebab.com/404-2 complete.
